province_territory,municipality,source_class,canbics_class,street_view_url
on,toronto,bike lane - buffered,painted_bike_lane,"https://www.google.com/maps/@43.66461,-79.3580989,3a,75y,267.74h,84.89t/data=!3m10!1e1!3m8!1smD0fsyRjvPIGmaOY7JRnpw!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DmD0fsyRjvPIGmaOY7JRnpw%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D348.85944%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!9m2!1b1!2i39?entry=ttu"
on,toronto,sharrows - arterial,shared_roadway,"https://www.google.ca/maps/@43.6568003,-79.4422403,3a,75y,173.01h,64.6t/data=!3m7!1e1!3m5!1sApDCJgiMRFWXPuBt3MpmxA!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DApDCJgiMRFWXPuBt3MpmxA%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D37.146698%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192?coh=205409&entry=ttu"
on,toronto,sharrows - arterial - connector,shared_roadway,"https://www.google.ca/maps/@43.662779,-79.3865782,3a,75y,137.38h,66.81t/data=!3m7!1e1!3m5!1s5AFBPY30vBZNUFIE90fd3Q!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3D5AFBPY30vBZNUFIE90fd3Q%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D71.32679%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192?coh=205409&entry=ttu"
on,toronto,sharrows - wayfinding,shared_roadway,
on,toronto, ,not_classified,
on,toronto,nan,not_classified,
qc,trois-rivières,piste cyclable,cycle_track,"https://www.google.com/maps/@46.3601009,-72.532246,3a,75y,170.9h,88.15t/data=!3m6!1e1!3m4!1sAytrBFu1RrXdlD3gClmnkQ!2e0!7i16384!8i8192?entry=ttu"
qc,trois-rivières,vélorue,local_street_bikeway,"https://www.google.com/maps/@46.3484683,-72.5429163,3a,75y,336.85h,80.03t/data=!3m6!1e1!3m4!1sHGG8RimFeL8gcnozz9_TMQ!2e0!7i16384!8i8192?entry=ttu"
qc,trois-rivières,chaussée désignée,local_street_bikeway,"https://www.google.com/maps/@46.3595704,-72.510066,3a,75y,111.34h,72.68t/data=!3m6!1e1!3m4!1so8I3N-GYMFoK8aMh_q3-hA!2e0!7i16384!8i8192?entry=ttu"
qc,trois-rivières,bande cyclable (marquage),painted_bike_lane,"https://www.google.com/maps/@46.3658381,-72.509509,3a,75y,18.49h,78.84t/data=!3m7!1e1!3m5!1svpHBWEhOunuUAZDJqn6Z2A!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DvpHBWEhOunuUAZDJqn6Z2A%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D296.793%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192?entry=ttu"
qc,trois-rivières,accotement asphalté,shared_roadway,"https://www.google.com/maps/@46.3904989,-72.4707203,3a,75y,211.8h,88.36t/data=!3m6!1e1!3m4!1s5YeHvPJzstPblI0cQBCnwQ!2e0!7i16384!8i8192?entry=ttu"
bc,vancouver,protected bike lanes-off_street_shared_with_pedestrians,multi_use_path,
bc,vancouver,protected bike lanes-street_level_on_street,cycle_track,"https://www.google.ca/maps/@49.2716064,-123.1480866,3a,75y,232.22h,68.47t/data=!3m7!1e1!3m5!1sP_e1AMUDLJdkKNGP7AwxsA!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DP_e1AMUDLJdkKNGP7AwxsA%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D53.854107%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192?coh=205409&entry=ttu"
bc,vancouver,protected bike lanes-off_street_bike_path,bike_path,
bc,vancouver,protected bike lanes-raised_on_street,cycle_track,
bc,vancouver,protected bike lanes,cycle_track,
bc,vancouver,protected bike lanes-no_buffer,cycle_track,
bc,vancouver,local street,local_street_bikeway,"https://www.google.com/maps/@49.2428689,-123.0735776,3a,75y,180.25h,82.17t/data=!3m9!1e1!3m7!1sJsfDXZED0zxWSOGjyP3HhQ!2e0!7i16384!8i8192!9m2!1b1!2i39?entry=ttu"
bc,vancouver,local street-paint_buffer_traffic,local_street_bikeway,
bc,vancouver,local street-raised_on_street,local_street_bikeway,
bc,vancouver,local street-street_level_on_street,local_street_bikeway,
bc,vancouver,local street-off_street_bike_path,local_street_bikeway,
bc,vancouver,painted lanes-paint_buffer_traffic,painted_bike_lane,
bc,vancouver,painted lanes-no_buffer,painted_bike_lane,"https://www.google.com/maps/@49.2435527,-123.1098019,3a,75y,41.55h,69.86t/data=!3m6!1e1!3m4!1scD6ZTDvPS2AdhpAyzc0u1w!2e0!7i16384!8i8192?entry=ttu"
bc,vancouver,painted lanes-paint_buffer_parking_and_traffic,painted_bike_lane,
bc,vancouver,painted lanes-paint_buffer_parking,painted_bike_lane,
bc,vancouver,shared lanes,shared_roadway,"https://www.google.com/maps/@49.2702957,-123.1005791,3a,75y,15.47h,85.07t/data=!3m9!1e1!3m7!1sLpqMRdn_sVIsJcz3kd5BYw!2e0!7i16384!8i8192!9m2!1b1!2i39?entry=ttu"
bc,vernon,cycletrack,cycle_track,"https://www.google.com/maps/@50.2644644,-119.2707296,3a,75y,129.2h,68.01t/data=!3m7!1e1!3m5!1s2G9oD0W-4PNgOnHqxNq61g!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3D2G9oD0W-4PNgOnHqxNq61g%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D112.194435%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192?entry=ttu"
bc,vernon,unpaved trail,gravel_trail,"https://www.google.com/maps/place/15800+Oyama+Rd,+Lake+Country,+BC+V4V+2E1/@50.109979,-119.3798274,3a,75y,283.11h,86.33t/data=!3m7!1e1!3m5!1s6dvU19Wg74Rhb_3JEcJcaA!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3D6dvU19Wg74Rhb_3JEcJcaA%26cb_client%3Dsearch.gws-prod.gps%26w%3D360%26h%3D120%26yaw%3D1.0996737%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m15!1m8!3m7!1s0x537de6483ae9bf7b:0xcef465edb5c48083!2s15800+Oyama+Rd,+Lake+Country,+BC+V4V+2E1!3b1!8m2!3d50.1099632!4d-119.3798539!16s%2Fg%2F11g1t9r91s!3m5!1s0x537de6483ae9bf7b:0xcef465edb5c48083!8m2!3d50.1099632!4d-119.3798539!16s%2Fg%2F11g1t9r91s?entry=ttu"
bc,vernon,multi-use path,multi_use_path,"https://www.google.com/maps/place/2764+Allenby+Way,+Vernon,+BC/@50.2568864,-119.3107428,3a,75y,347.26h,80.76t/data=!3m7!1e1!3m5!1sjhxj7JNgOdITlZXJpEAVsw!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3Djhxj7JNgOdITlZXJpEAVsw%26cb_client%3Dsearch.gws-prod.gps%26w%3D360%26h%3D120%26yaw%3D156.81392%26pitch%3D0%26thumbfov%3D100!7i13312!8i6656!4m13!1m7!3m6!1s0x537ddf33fb47da63:0xa4c1767c609d0307!2s2764+Allenby+Way,+Vernon,+BC!3b1!8m2!3d50.2568215!4d-119.3107545!3m4!1s0x537ddf33fb47da63:0xa4c1767c609d0307!8m2!3d50.2568215!4d-119.3107545?entry=ttu"
bc,victoria,aaa protected / off-street facility,cycle_track,"https://www.google.com/maps/@48.4277623,-123.3622023,3a,75y,327.9h,84.87t/data=!3m6!1e1!3m4!1s8JGmzvhvITq9tekJXLrVNw!2e0!7i13312!8i6656?entry=ttu"
bc,victoria,aaa shared-use street,local_street_bikeway,"https://www.google.com/maps/@48.4184913,-123.3606731,3a,75y,314.41h,83.82t/data=!3m6!1e1!3m4!1sDpMPGQthCRiTHVnnxm0q_w!2e0!7i16384!8i8192?entry=ttu"
bc,victoria,shared bus & bike lane,major_shared_roadway,"https://www.google.com/maps/@48.4406397,-123.3681748,3a,75y,351.72h,90.6t/data=!3m6!1e1!3m4!1suTaCdoPaldI1RKy316bx8Q!2e0!7i16384!8i8192?entry=ttu"
bc,victoria,painted bike lane,painted_bike_lane,"https://www.google.com/maps/@48.4270111,-123.3630225,3a,75y,97.59h,79.96t/data=!3m6!1e1!3m4!1srXOkIhQP1ImeIXs20ULI6A!2e0!7i13312!8i6656?entry=ttu"
on,waterloo,raised bike lane,cycle_track,"https://www.google.com/maps/@43.4817415,-80.5261305,3a,75y,167.93h,76.33t/data=!3m6!1e1!3m4!1s98AE895yZMmV_j2Jyoksvg!2e0!7i16384!8i8192?entry=ttu"
on,waterloo,signed route,major_shared_roadway,"https://www.google.com/maps/place/55+William+St+E,+Waterloo,+ON+N2J+4Z1/@43.4639091,-80.5188887,3a,75y,54.07h,71.47t/data=!3m7!1e1!3m5!1sHZ6EzOBJXuHXh50PEfr0Yw!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DHZ6EzOBJXuHXh50PEfr0Yw%26cb_client%3Dsearch.gws-prod.gps%26w%3D360%26h%3D120%26yaw%3D139.4059%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m15!1m8!3m7!1s0x882bf46d82563741:0xfd21e6a069d00318!2s55+William+St+E,+Waterloo,+ON+N2J+4Z1!3b1!8m2!3d43.4637486!4d-80.5187094!16s%2Fg%2F11bw4b_b2p!3m5!1s0x882bf46d82563741:0xfd21e6a069d00318!8m2!3d43.4637486!4d-80.5187094!16s%2Fg%2F11bw4b_b2p?entry=ttu"
on,waterloo,paved shoulder,major_shared_roadway,"https://www.google.com/maps/place/705+Erbsville+Rd,+Waterloo,+ON+N2J+3Z4/@43.4792358,-80.6024189,3a,75y,153.16h,86.06t/data=!3m7!1e1!3m5!1sL6WhGuE2U3IvYtRjqkvMmA!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DL6WhGuE2U3IvYtRjqkvMmA%26cb_client%3Dsearch.gws-prod.gps%26w%3D360%26h%3D120%26yaw%3D212.5796%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m15!1m8!3m7!1s0x882bf733053154c7:0x864079dcbc282ca9!2s705+Erbsville+Rd,+Waterloo,+ON+N2J+3Z4!3b1!8m2!3d43.4788731!4d-80.602747!16s%2Fg%2F11jt6j2z6j!3m5!1s0x882bf733053154c7:0x864079dcbc282ca9!8m2!3d43.4788731!4d-80.602747!16s%2Fg%2F11jt6j2z6j?entry=ttu"
on,waterloo,painted bike lane,painted_bike_lane,"https://www.google.com/maps/place/147+University+Ave+W,+Waterloo,+ON+N2L+6J3/@43.4723013,-80.5356691,3a,75y,246.34h,90.17t/data=!3m7!1e1!3m5!1srNBe8yV5ctNHfmWKO_GdFw!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DrNBe8yV5ctNHfmWKO_GdFw%26cb_client%3Dsearch.gws-prod.gps%26w%3D360%26h%3D120%26yaw%3D64.480156%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m13!1m7!3m6!1s0x882bf406561ea73b:0xca7409ed18f8c892!2s147+University+Ave+W,+Waterloo,+ON+N2L+6J3!3b1!8m2!3d43.4723336!4d-80.5355736!3m4!1s0x882bf406561ea73b:0xca7409ed18f8c892!8m2!3d43.4723336!4d-80.5355736?entry=ttu"
on,waterloo,segregated/buffered bike lane,painted_bike_lane,"https://www.google.com/maps/place/99+Seagram+Dr,+Waterloo,+ON+N2L+3B6/@43.4701296,-80.5331353,3a,75y,251.59h,82.74t/data=!3m6!1e1!3m4!1seK2Adiyeftp-d-WUYEXJ3A!2e0!7i16384!8i8192!4m15!1m8!3m7!1s0x882bf408acbb124f:0xe4dfa423c87978c6!2s99+Seagram+Dr,+Waterloo,+ON+N2L+3B6!3b1!8m2!3d43.4701394!4d-80.5322983!16s%2Fg%2F11bw3ztt0l!3m5!1s0x882bf408acbb124f:0xe4dfa423c87978c6!8m2!3d43.4701394!4d-80.5322983!16s%2Fg%2F11bw3ztt0l?entry=ttu"
bc,west_vancouver,"2-way multi-use path, off street, not paved",gravel_trail,"https://www.google.com/maps/@49.3612177,-123.2769985,3a,75y,215.78h,89.84t/data=!3m7!1e1!3m5!1sSD92E5tiXDIFrnqLFcA2ew!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DSD92E5tiXDIFrnqLFcA2ew%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D11.147882%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192?entry=ttu"
bc,west_vancouver,"1-way multiuse path, off street, paved",multi_use_path,"https://www.google.com/maps/@49.3265263,-123.1270776,3a,41.4y,33.15h,83.5t/data=!3m6!1e1!3m4!1sohP9byMmsENp5w9LU9H_sA!2e0!7i16384!8i8192?entry=ttu"
bc,west_vancouver,"striped bike lane, on street route",painted_bike_lane,"https://www.google.com/maps/@49.3561612,-123.2532019,3a,75y,182.54h,90t/data=!3m6!1e1!3m4!1sQAkauuFAh8H3IrxGTlV0lA!2e0!7i16384!8i8192?entry=ttu"
bc,west_vancouver,"shared roadway, on street route - shared lane with traffic",shared_roadway,"https://www.google.com/maps/@49.3402087,-123.2024658,3a,75y,311.37h,76.99t/data=!3m6!1e1!3m4!1sIH2q_iAjBtqhRPSpV9LwQQ!2e0!7i16384!8i8192?entry=ttu"
bc,west_vancouver,"2-way multi-use path, off street, paved",shared_roadway,"https://www.google.com/maps/@49.3420576,-123.202394,3a,75y,318.11h,79.12t/data=!3m7!1e1!3m5!1szTyRbckxfwPoM4tJgebvzA!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DzTyRbckxfwPoM4tJgebvzA%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D326.90747%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192?entry=ttu"
bc,west_vancouver,"n/a (one-way street, no 'l' route)",shared_roadway,"https://www.google.com/maps/@49.351744,-123.202015,3a,75y,267.62h,90t/data=!3m6!1e1!3m4!1sAOt_Yec0I-2hEUE1sSDHyQ!2e0!7i16384!8i8192?entry=ttu"
bc,west_vancouver,none,not_classified,
bc,west_vancouver,"2-way multi-use path, off street, unpaved",gravel_trail,
bc,west_vancouver,"shared roadway, on street route",shared_roadway,"https://www.google.com/maps/@49.341506,-123.2328735,3a,75y,95.98h,85.63t/data=!3m10!1e1!3m8!1s4N-1mKNQXWYbTWVCUxKBFw!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3D4N-1mKNQXWYbTWVCUxKBFw%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D25.041506%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!9m2!1b1!2i39?entry=ttu"
bc,west_vancouver,"shared roadway, on street route - wide curb lane",shared_roadway,"https://www.google.com/maps/@49.3576859,-123.2520496,3a,75y,215.22h,86.69t/data=!3m7!1e1!3m5!1sX6qgGgDAy5RRgkDYarnHtg!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DX6qgGgDAy5RRgkDYarnHtg%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D298.72183%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192?entry=ttu"
on,whitby,multi use pathway,multi_use_path,"https://www.google.com/maps/place/3093+Brock+St+N,+Whitby,+ON+L1R+3J8/@43.8995476,-78.9509296,3a,75y,342.08h,84.73t/data=!3m7!1e1!3m5!1slbUTzz0j6zxzyXCL0pErPg!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DlbUTzz0j6zxzyXCL0pErPg%26cb_client%3Dsearch.gws-prod.gps%26w%3D360%26h%3D120%26yaw%3D95.36752%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m13!1m7!3m6!1s0x89d51e6070552ec1:0x71189292a563c72f!2s3093+Brock+St+N,+Whitby,+ON+L1R+3J8!3b1!8m2!3d43.8995447!4d-78.9508035!3m4!1s0x89d51e6070552ec1:0x71189292a563c72f!8m2!3d43.8995447!4d-78.9508035?entry=ttu"
on,whitby,urban paved shoulder,shared_roadway,"https://www.google.com/maps/place/113+Civic+Centre+Dr,+Whitby,+ON+L1R+0C8/@43.9007638,-78.9459863,3a,75y,354.05h,91.74t/data=!3m7!1e1!3m5!1sjuaX5r_ImX_T3oCv5eN3pg!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DjuaX5r_ImX_T3oCv5eN3pg%26cb_client%3Dsearch.gws-prod.gps%26w%3D360%26h%3D120%26yaw%3D73.21555%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m15!1m8!3m7!1s0x89d51e89ffc08505:0xc77ccf26dd9b4849!2s113+Civic+Centre+Dr,+Whitby,+ON+L1R+0C8!3b1!8m2!3d43.9008298!4d-78.9456954!16s%2Fg%2F11c2604dbl!3m5!1s0x89d51e89ffc08505:0xc77ccf26dd9b4849!8m2!3d43.9008298!4d-78.9456954!16s%2Fg%2F11c2604dbl?entry=ttu"
on,whitby,bike lane,painted_bike_lane,"https://www.google.com/maps/place/24+Dryden+Blvd,+Whitby,+ON+L1R+1V6/@43.9121592,-78.9323331,3a,75y,246.42h,81.5t/data=!3m7!1e1!3m5!1sBsPacRuqB8catNEMNKQGQQ!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DBsPacRuqB8catNEMNKQGQQ%26cb_client%3Dsearch.gws-prod.gps%26w%3D360%26h%3D120%26yaw%3D134.53104%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m15!1m8!3m7!1s0x89d51e9c4f46f073:0xf21273a8b07acb7f!2s24+Dryden+Blvd,+Whitby,+ON+L1R+1V6!3b1!8m2!3d43.9120827!4d-78.9322854!16s%2Fg%2F11csftg74h!3m5!1s0x89d51e9c4f46f073:0xf21273a8b07acb7f!8m2!3d43.9120827!4d-78.9322854!16s%2Fg%2F11csftg74h?entry=ttu"
on,whitby,bike route,shared_roadway,"https://www.google.com/maps/@43.9115148,-78.9771681,3a,75y,355.6h,76.6t/data=!3m7!1e1!3m5!1s2PeuPfIGSFLt7z-n5eoMOg!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3D2PeuPfIGSFLt7z-n5eoMOg%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D137.29254%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192?entry=ttu"
on,whitby,rural paved shoulder,shared_roadway,"https://www.google.com/maps/place/3955+Anderson+St,+Whitby,+ON+L1R+3J2/@43.9171631,-78.9368965,3a,75y,339.95h,85.37t/data=!3m7!1e1!3m5!1sfsNqdGnZ-ivJJm6ua6m_6A!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DfsNqdGnZ-ivJJm6ua6m_6A%26cb_client%3Dsearch.gws-prod.gps%26w%3D360%26h%3D120%26yaw%3D73.3119%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m15!1m8!3m7!1s0x89d51e98ec3192d3:0x37f95adf4fa4ddd1!2s3955+Anderson+St,+Whitby,+ON+L1R+3J2!3b1!8m2!3d43.9172671!4d-78.9364039!16s%2Fg%2F11c10gz80q!3m5!1s0x89d51e98ec3192d3:0x37f95adf4fa4ddd1!8m2!3d43.9172671!4d-78.9364039!16s%2Fg%2F11c10gz80q?entry=ttu"
bc,white rock,off-rd,bike_path,"https://www.google.com/maps/@49.0303918,-122.8188329,3a,41y,53.75h,92.03t/data=!3m7!1e1!3m5!1s5nT_XD9ZiW_GEK2n7MgZtA!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3D5nT_XD9ZiW_GEK2n7MgZtA%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D70.00881%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192?entry=ttu"
bc,white rock,pbs,painted_bike_lane,"https://www.google.com/maps/@49.0294102,-122.7902609,3a,75y,35.07h,93.99t/data=!3m6!1e1!3m4!1syZCgxD_GkCKEw6VOqzMgyw!2e0!7i16384!8i8192!5m1!1e4?entry=ttu"
bc,white rock,share,shared_roadway,"https://www.google.com/maps/@49.0342247,-122.801266,3a,75y,185.79h,71.91t/data=!3m7!1e1!3m5!1s59B2hDBVqOrlHAEjPuyEsg!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3D59B2hDBVqOrlHAEjPuyEsg%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D52.832882%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!5m1!1e4?entry=ttu"
bc,white rock,pos,not_classified,"https://www.google.com/maps/@49.0222506,-122.7975222,3a,75y,217.23h,83.47t/data=!3m7!1e1!3m5!1sg_Xo6VU1WWQFm7_JdM9lRw!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3Dg_Xo6VU1WWQFm7_JdM9lRw%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D113.65364%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!5m1!1e4?entry=ttu"
bc,white rock,nopark,not_classified,"https://www.google.com/maps/@49.0222931,-122.8054802,3a,75y,14.88h,79.62t/data=!3m7!1e1!3m5!1s6gOKCDqhlFsLCqNiQ5WvOw!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3D6gOKCDqhlFsLCqNiQ5WvOw%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D115.77812%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192?entry=ttu"
yt,whitehorse,off-street gravel,gravel_trail,"https://www.google.com/maps/@60.7442441,-135.0661708,3a,37.9y,67.44h,87.11t/data=!3m6!1e1!3m4!1sjvMg4qPmfOzUa95TlO_tqg!2e0!7i16384!8i8192?entry=ttu"
yt,whitehorse,none,not_classified,
yt,whitehorse,trail,not_classified,
yt,whitehorse,nan,major_shared_roadway,"https://www.google.com/maps/@60.7345236,-135.0691339,3a,75y,157.69h,81.72t/data=!3m6!1e1!3m4!1sbvD4JU7OWLgeVa4ZEjH3UA!2e0!7i16384!8i8192?entry=ttu"
yt,whitehorse,on-street,major_shared_roadway,"https://www.google.com/maps/@60.7385967,-135.0742845,3a,75y,187.31h,68.21t/data=!3m6!1e1!3m4!1syc4V7iit4I49WitbpQDQuw!2e0!7i16384!8i8192?entry=ttu"
yt,whitehorse,off-street paved,multi_use_path,"https://www.google.com/maps/@60.7166328,-135.0955054,3a,32.6y,346.1h,86.25t/data=!3m7!1e1!3m5!1sdHe3nBPjr2iNFFifJY92Lw!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DdHe3nBPjr2iNFFifJY92Lw%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D189.29597%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192?entry=ttu"
on,windsor,multi-use trails,multi_use_path,"https://www.google.ca/maps/@42.2477993,-83.0327713,3a,75y,315.21h,89t/data=!3m6!1e1!3m4!1scFQca34Hf6tkhQfplX1Xmg!2e0!7i16384!8i8192?entry=ttu"
on,windsor,multi-use trail,multi_use_path,"https://www.google.ca/maps/@42.2765845,-82.9841689,3a,75y,140.24h,72.85t/data=!3m6!1e1!3m4!1sgp_PvDhIq4clu_9Lgb3Ntw!2e0!7i16384!8i8192?entry=ttu"
on,windsor,bike lane,painted_bike_lane,"https://www.google.ca/maps/@42.3168026,-82.9803169,3a,75y,52.07h,65.64t/data=!3m6!1e1!3m4!1spu3JDWHrBw1WeNUl1CX8QQ!2e0!7i16384!8i8192?entry=ttu"
on,windsor,signed route,shared_roadway,"https://www.google.ca/maps/@42.2603482,-83.034801,3a,75y,159.33h,78.81t/data=!3m6!1e1!3m4!1s8pOTKJGJMKomDeZ9h6Ki9A!2e0!7i16384!8i8192?entry=ttu"
on,windsor,pathway - no bikes,not_classified,
on,windsor,riverwalk - no bikes,not_classified,
on,windsor,riverwalk,not_classified,
on,windsor,walkway,not_classified,
on,windsor,walkway - no bikes,not_classified,
on,windsor,pathway,not_classified,
on,windsor,sidewalk - no bikes,not_classified,
on,windsor,promenade,not_classified,
on,windsor,roadway,not_classified,
on,windsor,stairs,not_classified,
on,windsor,bridge,not_classified,
on,windsor,pedestrian bridge,not_classified,
on,windsor,none,not_classified,
on,windsor,waterfront regeneration trail,not_classified,
mb,winnipeg,protected bike lane,cycle_track,"https://www.google.com/maps/@49.8993788,-97.1445353,3a,75y,103.47h,82.4t/data=!3m6!1e1!3m4!1sx-qvfL05nt74j9vA-hWFwQ!2e0!7i13312!8i6656?entry=ttu"
mb,winnipeg,multiuse path (unpaved),gravel_trail,"https://www.google.com/maps/@49.845907,-97.2806794,3a,19.3y,213.81h,89.95t/data=!3m6!1e1!3m4!1skLsp49N5tPFPbybSWOakNw!2e0!7i16384!8i8192?entry=ttu"
mb,winnipeg,multiuse path,multi_use_path,"https://www.google.com/maps/@49.863952,-97.1431641,3a,75y,11.2h,85.3t/data=!3m6!1e1!3m4!1sB320YFLmm5GftyCB6zT23Q!2e0!7i16384!8i8192?entry=ttu"
mb,winnipeg,buffered bike lane,painted_bike_lane,"https://www.google.com/maps/@49.8662029,-97.1470166,3a,75y,201.13h,72.74t/data=!3m6!1e1!3m4!1sBYA4vBL_R1so4G12D4kRzQ!2e0!7i16384!8i8192?entry=ttu"
mb,winnipeg,painted bike lane,painted_bike_lane,"https://www.google.com/maps/@49.8914307,-97.1383878,3a,75y,55.57h,73.55t/data=!3m6!1e1!3m4!1syhTWjydZYcF_FV_2QJN-KQ!2e0!7i16384!8i8192?entry=ttu"
mb,winnipeg,neighbourhood greenway,local_street_bikeway,"https://www.google.com/maps/@49.8600507,-97.1885613,3a,75y,254.15h,83.35t/data=!3m6!1e1!3m4!1szSsR8XQRuqTyDDHGo77lqg!2e0!7i16384!8i8192?entry=ttu"
mb,winnipeg,shared use lane,shared_roadway,"https://www.google.com/maps/@49.8671198,-97.1735985,3a,75y,232.59h,86.4t/data=!3m6!1e1!3m4!1setNXrte-85DFFAKeD5_vvQ!2e0!7i16384!8i8192?entry=ttu"
